N° de factura,ID Cliente
553859,14505
558121,13453
546438,15125
555393,14221
569862,14518
567175,13067
C540117,
568154,13787
540637,
543166,13488
539256,15601
542542,12431
568162,14194
570113,15874
562931,14030
572134,12500
555157,15643
539449,
571060,17813
546920,12471
561295,15311
563922,14529
C546867,18218
552868,15513
568514,
561543,
C556453,14525
542379,
558006,16626
536390,17511
561677,15311
541111,15687
574079,17595
C550027,14195
566871,17047
543660,
579157,15540
C547234,12428
564632,16556
537659,18102
C550349,15973
573125,16855
C540527,14606
576405,13735
541132,
570516,14121
564976,17315
C551732,15382
540240,17585
569081,13972
C558434,15304
C542734,14442
C566469,13709
553398,
574696,13634
558995,17671
536599,15694
560328,
555388,17719
558552,13694
555823,
C572482,17314
580742,13694
562043,15342
554503,14163
568173,16187
547335,
573178,14412
540028,14180
536553,
558697,
561884,15453
573000,14752
571124,
580260,14085
C547856,16256
575918,17191
557627,12583
562936,
545191,12811
C556634,17675
540130,13798
575880,12726
565513,14401
C557657,13763
578125,17511
540267,12415
581356,17830
580752,12478
571411,17858
576643,
C546517,15308
564650,14646
542113,14341
C561586,14243
C569985,15365
561332,13492
544086,
578530,14251
576082,12428
C571066,12709
580375,14031
562565,16206
536589,
C553780,15730
561686,13148
559169,16722
556768,17243
560862,14085
574881,12832
559005,13183
541664,17862
580690,16597
570495,16861
546919,12500
537410,14409
547201,13113
556504,13936
547841,16923
559923,
C541994,14113
571508,
562152,16168
547535,16250
C571220,13810
C540109,17389
557034,13627
580436,13318
568495,14755
C568799,17450
551275,13285
565117,13089
555647,12957
541950,15498
548151,13803
558483,18171
575480,15594
536970,17949
580645,17857
C565582,14156
565067,15856
C545532,15257
537836,14866
552257,16923
541428,14242
572211,13429
573109,15144
555644,16520
575687,16126
C557661,13936
552882,14646
559423,
C577614,17888
552848,14367
550137,12477
C580056,14911
560567,
573328,16601
570506,13283
557115,14107
576873,17835
C538723,12434
551516,14800
569257,18102
580914,14871
C555196,14606
537193,15023
554650,12681
545080,13004
538170,13969
C565683,15521
541128,
551125,17277
C565799,13999
551168,
558738,12922
541493,
558867,17765
538041,
555854,12748
571733,16187
C580971,14298
546023,
568999,15949
568231,14808
545399,14934
558431,14911
558056,15186
557745,15750
578944,16005
551012,
537365,15078
573151,17602
580150,
564843,15866
565084,17306
544041,17730
C579911,14525
C568412,14456
577083,15287
552446,16729
556045,15764
564749,12708
536620,14135
550272,18079
569852,13771
567662,17758
C540360,18041
579671,12966
551819,14739
557136,14911
547075,15288
557952,14584
540817,14209
560841,14298
558731,13285
544808,14562
566243,15502
C545867,17841
558191,16869
574837,15785
C547899,
C561464,14527
570144,13004
569321,
546633,16168
554684,16448
575896,12480
573155,13632
559505,16398
567288,16906
541137,13777
537638,
569834,14383
560570,16112
538646,17293
568382,13499
576775,13629
543448,
567380,12620
542432,13538
C559531,14808
536502,16552
546561,18260
546509,14911
540973,
576610,15679
577755,17010
568375,13405
547560,
558922,16782
540671,17739
567924,12471
C566584,17779
549561,13570
553345,16729
577598,13430
562539,17220
580831,14418
571903,15754
537452,
548895,
543984,15601
553053,12857
546444,
C539711,13319
545083,15724
C581117,16393
539582,
541992,16029
575191,18144
560120,14907
559405,
568541,14047
539447,12395
C539072,15664
548745,12471
561553,
C554025,14565
554299,
544346,
580962,17119
576516,16746
543812,17472
574041,15805
567194,18094
543977,15615
C538889,12797
577089,12841
552843,14649
C542638,13396
C562110,16316
553499,17504
558723,
C565666,15856
552171,14145
C556675,16013
C544570,12471
557603,16526
537050,14800
546413,17961
549427,
574485,13798
C575641,15814
564440,13928
C539486,18256
565155,16672
551649,12643
581572,16705
574014,12415
558346,
571550,13892
548702,17085
578427,15034
573898,14562
573588,12588
578790,14966
578346,15270
575946,13892
544161,16875
546009,16426
546542,13263
562919,15615
C572529,17675
571291,13610
575201,13629
540946,12359
574285,17450
C540791,13534
C568580,12566
572934,12610
576779,14554
565310,
C543980,14189
552860,17889
545430,15636
574284,17644
564322,13694
550167,14206
C575841,13408
579429,
580662,15856
C564478,14732
573496,17841
558064,
540411,16551
577286,14606
568372,
551576,17857
C545440,16843
571279,16466
C554925,17272
570110,
562222,18073
C560855,14410
575180,15187
580997,15023
579270,15783
580258,13798
C568418,15763
549300,13362
538192,15061
C539279,13267
545042,13261
572894,12569
579788,17736
553547,12474
546733,16029
580151,17811
542550,
546020,
578699,13113
544836,17613
549562,13232
576570,17220
578519,14591
546763,
573108,12430
567024,
544646,17075
579498,12798
556242,
574283,14856
567710,16213
C539260,15100
574941,
577157,12451
577057,12748
553059,16660
545225,12971
555322,
580598,17526
579743,
561750,16945
548104,
576842,13599
C565761,16278
572661,17193
549001,
554818,13199
C550962,14834
562599,13013
551001,13408
549240,15910
563029,18093
545681,16923
560599,14609
543450,
566403,16985
543187,14778
537451,
542132,12691
576081,15203
543051,
541427,17018
568379,16626
566169,14414
575291,16656
570256,15152
551693,15582
578360,
578116,13078
551288,13767
542538,15079
542904,12682
552562,17581
581102,
562918,15615
573075,17545
C559534,16283
549141,
575369,16655
548987,14535
541802,
539454,17377
554756,16837
C567331,16609
557568,17629
555112,17725
550275,13993
C543785,13098
577177,12748
C543633,17188
569518,13263
566236,16384
552046,15235
564842,16133
C562062,
566951,17293
579693,15712
548368,17677
576635,15269
579605,15024
566726,15021
560413,13564
553012,17671
551420,17068
566789,13134
C579502,16759
574750,17164
577546,17758
538871,14051
581430,13471
569255,18102
C555600,12633
539483,17218
574741,15993
542145,13089
562096,15311
576869,12500
560539,16745
C570853,15473
547084,17690
563261,16836
537665,16365
542909,16716
C578269,14096
546021,
561500,
C570460,17527
552827,18144
536994,14898
546687,16040
548742,14688
544943,15845
556466,15465
C573550,
560361,13488
538143,
567508,17724
C565075,13408
C579746,13078
564898,14513
556785,13408
556014,
573808,14419
567353,
578855,14878
580290,17221
543380,14293
568001,12540
568070,16128
569768,13078
548501,15894
543371,14048
574053,16379
550674,12971
554066,12916
549244,
541703,12594
537803,15916
567211,14159
545553,
C552241,14676
568185,16594
571654,18118
571486,17612
563548,12528
C560733,15298
553556,17530
578087,15965
554643,16133
C560123,16782
551218,18077
562218,13851
563032,16076
551315,17725
569578,
542915,15940
573137,
542123,14299
543376,16321
554999,15547
C553530,13777
544803,14606
C558969,16729
546927,16672
573025,
552853,16712
C536826,17924
574693,14553
C570283,12708
548314,16949
551728,12720
578321,12557
C555163,12473
536377,17850
557349,16717
545533,12524
568333,15344
C567884,13627
567794,17581
568381,14321
C544397,12462
577106,14456
545326,14560
548617,16592
560412,12748
559299,16929
538521,14180
550995,16722
575298,17841
536852,12686
544103,17961
543247,16029
C565313,14527
538907,15373
569677,15106
544678,13077
C564492,
545738,17571
C567681,15433
546643,16214
543738,13094
570784,12569
565238,16945
C574291,15290
567294,13774
542148,14060
543027,12414
548209,
544769,16422
569414,
541510,14428
545022,12921
578693,
542303,12539
561968,16332
557752,14092
C551348,12415
558241,15932
549556,17372
C558716,17888
576327,12476
C554846,16700
552869,15106
568415,15150
563013,12993
538210,14256
C563072,16928
580738,17666
547250,
569228,15547
551390,15143
547997,
C552406,12709
560258,13340
538153,
548380,
581500,15344
566066,
552835,17664
553701,14463
561707,14735
559422,12553
578847,
545709,12708
573592,
559811,13269
549721,14911
550389,17284
C542383,14299
557268,13097
C572276,16768
C574946,12656
553465,16218
554994,14606
544933,12633
556194,12483
572662,15443
C555386,15194
551546,18062
545700,17811
C556957,12705
551188,15898
544343,
571182,13115
571688,
540562,12524
545069,14745
549941,13694
C543830,12476
544600,18061
C557282,13632
573141,16680
543114,14156
C537402,15502
555735,13327
556491,16794
541253,17841
571180,15498
563166,18092
564754,
552886,16244
539664,14135
550673,12971
576604,13435
569362,18102
552287,17705
541975,
561891,15438
559045,14352
561601,18151
568146,16169
564641,13489
569102,
576676,16855
574089,17611
C549549,16359
561216,14606
542380,
569347,
580550,13126
558705,12748
546330,16817
545752,17381
568080,
C566960,12616
567695,
546642,12779
565841,
554051,16696
577155,13050
565414,15046
538816,16812
575352,12504
C539071,17820
542564,
542597,16326
581489,16954
579146,16347
577535,14071
558634,14506
559824,17576
576187,17228
561052,16684
539665,
578301,17034
561050,16558
557953,12748
C579781,17451
546831,13199
C580263,12536
573258,
C555596,17644
550276,12989
569879,
538013,17062
C536828,14264
561914,17676
C578132,15502
573311,14071
C579562,12553
C579929,17828
560805,14259
572853,17712
571935,13890
559056,14645
549937,15046
580979,12362
570839,14911
566028,13848
580315,14560
546549,17799
579103,18041
539725,17211
544044,14659
558779,16682
567333,14282
548069,
572900,13107
561913,13184
C544584,
546025,
540543,14395
575312,13588
578922,17236
549146,
567102,14124
551856,15027
570507,16561
559885,16843
549311,14924
549009,
C561061,13097
580520,13521
538205,12748
570500,15858
537449,
556529,12714
578107,15949
547875,13408
558332,18241
558573,17017
570426,13352
554860,15249
552410,14527
577339,
571040,15272
567860,18102
557033,13826
537392,17068
560363,12589
557620,14408
548890,
540565,16422
555538,14512
559792,
545308,14656
572292,16017
C564955,15786
557873,17659
571923,12685
537669,16863
552007,13269
545714,
546871,16746
542235,15661
537981,17857
564851,13183
579517,12748
551880,17374
546768,15694
555857,16393
571558,17730
539249,14709
552531,13742
542897,15854
577301,12498
560587,13631
546756,
C538717,18141
555695,16168
544076,16407
543530,
578473,
536409,17908
566747,16928
550916,17718
C540158,12471
541813,18239
556964,16145
C557059,16672
C538314,15514
539749,
547056,16402
C556037,14527
579131,12839
553833,17346
577533,16877
548917,16817
C540837,14733
566272,14487
576254,16422
541977,15078
546108,15529
539858,18092
553576,14282
537131,15716
537818,12766
578663,15428
576329,
536984,17841
567472,15039
564377,15263
575886,12517
560230,12600
556139,14231
575621,16892
551990,15759
C539574,16713
577297,14593
539143,14849
570649,17659
C553516,14911
540188,16771
537250,12708
537029,
578998,15436
567622,14527
559039,
536771,17581
555594,13880
563188,15606
541281,17988
563744,13266
565614,17309
578249,16660
555566,14659
559166,
C552700,14587
C578257,17809
542133,13049
C577075,14456
576543,13236
568492,18278
559125,13985
570676,14640
538841,16899
562894,12571
579868,15544
542889,16422
574282,15612
C557175,16170
C572471,17090
551907,16027
545568,
580299,14023
542575,
541494,
547206,16791
C538089,18230
C564945,16652
547789,14911
554369,13267
C562594,12748
539219,17951
570082,12524
555073,16470
551603,16745
554645,17770
547328,
C581305,16933
570202,
551062,18092
546218,14667
547107,17315
552724,13418
562025,12828
564148,18147
555932,14217
C566182,14210
574557,17652
536975,14911
542911,12676
C561225,16029
566921,17898
561254,
553887,17068
537035,13081
566598,12664
568056,12705
573551,15044
549434,12647
546032,13267
544115,12727
579419,12471
552315,12700
546322,14114
560974,14426
574467,18172
557503,16839
C545841,17675
540672,15281
536367,13047
580606,15290
550124,12853
C569549,15955
566593,
559877,15561
566483,13880
576067,14227
571909,15006
539398,12471
572872,15320
559926,17644
540166,13629
547514,17486
C548906,13636
C578097,
574077,17999
577791,17100
551882,13873
572873,12820
581579,17581
C555273,12708
C551167,14211
541104,
542207,16422
550497,18064
551301,17675
571665,12540
C552569,12901
566443,17071
539092,15482
567616,14911
577019,14112
543446,15827
578123,12452
557501,
545657,14911
569880,
559237,15267
543668,18118
551055,15903
C542244,13098
540541,15799
553055,16618
548734,13059
580118,16011
548674,
572086,13897
572696,17857
579514,16688
541430,12356
536388,16250
